venta_id,producto_id,cantidad,precio_unitario,descuento_porcentaje,subtotal
38831,8,1,1050,0,1050.0
38832,1,3,800,0,2400.0
38833,1,1,800,0,800.0
38834,42,2,800,15,1360.0
38835,23,1,320,0,320.0
38835,14,1,450,0,450.0
38836,28,1,8500,0,8500.0
38837,29,1,9000,0,9000.0
38838,8,1,1050,15,892.5
38838,37,1,950,5,902.5
38839,4,3,1000,0,3000.0
38839,44,2,650,0,1300.0
38839,45,1,900,0,900.0
38840,9,1,1150,0,1150.0
38841,42,2,800,0,1600.0
38842,25,2,330,15,561.0
38842,39,1,1200,0,1200.0
38843,23,1,320,0,320.0
38843,41,1,2500,10,2250.0
38844,40,3,500,5,1425.0
38844,2,3,950,0,2850.0
38844,25,3,330,10,891.0
38845,42,1,800,15,680.0
38845,27,1,3500,0,3500.0
38845,10,2,950,0,1900.0
38846,8,2,1050,15,1785.0
38846,13,2,500,0,1000.0
38847,20,1,380,5,361.0
38847,14,2,450,0,900.0
38847,36,4,800,0,3200.0
38847,26,1,280,0,280.0
38848,28,2,8500,5,16150.0
38849,32,1,7500,0,7500.0
38849,1,1,800,0,800.0
38849,26,2,280,5,532.0
38849,27,3,3500,0,10500.0
38850,30,3,9500,0,28500.0
38851,29,12,9000,5,102600.0
38851,36,1,800,0,800.0
38851,19,2,350,0,700.0
38852,11,1,750,0,750.0
38852,15,1,800,0,800.0
38853,27,1,3500,0,3500.0
38853,30,1,9500,0,9500.0
38854,40,1,500,0,500.0
38855,35,1,11000,0,11000.0
38855,9,1,1150,5,1092.5
38856,21,1,380,0,380.0
38856,5,1,850,0,850.0
38856,13,1,500,0,500.0
38857,24,6,400,10,2160.0
38858,18,1,400,0,400.0
38858,12,3,600,0,1800.0
38859,38,4,600,0,2400.0
38860,1,1,800,5,760.0
38861,1,1,800,0,800.0
38861,41,1,2500,0,2500.0
38862,2,2,950,0,1900.0
38862,21,1,380,15,323.0
38862,27,1,3500,0,3500.0
38863,36,2,800,10,1440.0
38864,1,1,800,0,800.0
38865,28,1,8500,10,7650.0
38866,41,3,2500,0,7500.0
38867,6,1,1100,0,1100.0
38867,9,1,1150,0,1150.0
38868,12,2,600,15,1020.0
38868,1,1,800,0,800.0
38869,43,2,1500,15,2550.0
38869,38,1,600,0,600.0
38870,16,1,350,5,332.5
38870,6,1,1100,0,1100.0
38871,36,3,800,0,2400.0
38871,41,2,2500,0,5000.0
38871,10,2,950,0,1900.0
38872,23,3,320,15,816.0
38872,34,1,9500,0,9500.0
38872,20,1,380,0,380.0
38873,34,1,9500,15,8075.0
38873,8,2,1050,15,1785.0
38873,38,3,600,0,1800.0
38874,5,1,850,0,850.0
38874,19,2,350,0,700.0
38875,3,2,1200,10,2160.0
38875,13,2,500,0,1000.0
38876,10,2,950,0,1900.0
38876,28,1,8500,0,8500.0
38877,39,12,1200,0,14400.0
38878,19,1,350,0,350.0
38878,4,1,1000,0,1000.0
38878,12,1,600,0,600.0
38879,25,2,330,0,660.0
38879,6,1,1100,15,935.0
38879,32,3,7500,15,19125.0
38880,40,2,500,5,950.0
38880,33,1,10000,5,9500.0
38880,2,1,950,10,855.0
38881,3,6,1200,0,7200.0
38882,2,3,950,0,2850.0
38883,10,2,950,0,1900.0
38883,7,1,900,0,900.0
38884,33,1,10000,0,10000.0
38884,42,1,800,0,800.0
38884,18,2,400,10,720.0
38884,43,1,1500,0,1500.0
38884,27,1,3500,10,3150.0
38885,2,1,950,15,807.5
38886,18,1,400,15,340.0
38886,26,1,280,0,280.0
38887,36,2,800,0,1600.0
38887,30,4,9500,0,38000.0
38887,27,1,3500,0,3500.0
38888,8,1,1050,5,997.5
38889,40,3,500,15,1275.0
38889,5,2,850,0,1700.0
38889,7,1,900,0,900.0
38890,28,2,8500,15,14450.0
38890,17,2,280,0,560.0
38891,7,3,900,10,2430.0
38891,39,2,1200,0,2400.0
38892,26,1,280,15,238.0
38892,9,1,1150,0,1150.0
38892,34,3,9500,0,28500.0
38893,28,2,8500,10,15300.0
38893,35,1,11000,0,11000.0
38893,39,1,1200,0,1200.0
38894,40,2,500,0,1000.0
38894,2,2,950,0,1900.0
38894,1,3,800,5,2280.0
38895,27,4,3500,0,14000.0
38895,43,2,1500,15,2550.0
38895,4,1,1000,0,1000.0
38895,40,3,500,0,1500.0
38895,34,1,9500,5,9025.0
38896,37,1,950,0,950.0
38897,41,1,2500,0,2500.0
38897,26,1,280,0,280.0
38897,2,2,950,0,1900.0
38897,12,3,600,0,1800.0
38898,35,1,11000,0,11000.0
38899,6,2,1100,0,2200.0
38899,30,1,9500,0,9500.0
38899,23,3,320,10,864.0
38900,7,1,900,0,900.0
38901,12,4,600,15,2040.0
38901,5,1,850,5,807.5
38901,24,3,400,0,1200.0
38901,34,1,9500,15,8075.0
38902,1,1,800,0,800.0
38902,39,1,1200,0,1200.0
38903,3,1,1200,0,1200.0
38903,32,1,7500,10,6750.0
38904,27,1,3500,15,2975.0
38904,3,3,1200,0,3600.0
38904,35,2,11000,0,22000.0
38904,41,2,2500,0,5000.0
38904,36,3,800,0,2400.0
38905,20,3,380,15,969.0
38905,10,1,950,5,902.5
38905,13,1,500,0,500.0
38906,24,4,400,0,1600.0
38906,42,2,800,0,1600.0
38906,17,1,280,0,280.0
38906,11,3,750,0,2250.0
38907,44,1,650,0,650.0
38908,30,1,9500,0,9500.0
38908,31,4,8000,0,32000.0
38908,2,1,950,0,950.0
38909,35,1,11000,0,11000.0
38909,29,4,9000,0,36000.0
38910,8,2,1050,0,2100.0
38910,12,1,600,0,600.0
38910,23,2,320,0,640.0
38911,22,1,250,0,250.0
38911,14,2,450,0,900.0
38911,2,1,950,0,950.0
38911,17,2,280,0,560.0
38911,3,3,1200,0,3600.0
38912,29,4,9000,0,36000.0
38913,43,1,1500,0,1500.0
38913,40,1,500,5,475.0
38914,32,1,7500,0,7500.0
38915,8,2,1050,0,2100.0
38916,35,1,11000,15,9350.0
38917,34,1,9500,0,9500.0
38918,24,1,400,0,400.0
38918,15,1,800,0,800.0
38918,45,2,900,0,1800.0
38919,9,2,1150,0,2300.0
38920,21,1,380,0,380.0
38920,9,2,1150,15,1955.0
38921,41,4,2500,5,9500.0
38922,32,2,7500,5,14250.0
38923,30,3,9500,0,28500.0
38923,13,1,500,0,500.0
38923,10,6,950,15,4845.0
38924,41,3,2500,10,6750.0
38925,27,1,3500,15,2975.0
38925,32,1,7500,15,6375.0
38926,22,1,250,0,250.0
38926,8,6,1050,0,6300.0
38927,44,1,650,0,650.0
38928,9,2,1150,5,2185.0
38929,31,2,8000,0,16000.0
38930,31,1,8000,15,6800.0
38931,38,1,600,0,600.0
38931,8,12,1050,0,12600.0
38932,6,2,1100,0,2200.0
38933,4,2,1000,0,2000.0
38933,38,2,600,0,1200.0
38934,1,2,800,0,1600.0
38934,17,2,280,5,532.0
38935,17,1,280,5,266.0
38936,41,2,2500,0,5000.0
38937,30,2,9500,0,19000.0
38938,2,3,950,0,2850.0
38938,12,4,600,0,2400.0
38938,42,3,800,0,2400.0
38938,43,1,1500,0,1500.0
38938,13,2,500,15,850.0
38939,20,1,380,0,380.0
38940,38,1,600,0,600.0
38940,19,1,350,0,350.0
38941,43,3,1500,0,4500.0
38942,23,1,320,0,320.0
38942,33,1,10000,10,9000.0
38943,15,1,800,0,800.0
38943,3,1,1200,15,1020.0
38944,30,6,9500,0,57000.0
38944,4,1,1000,0,1000.0
38945,29,1,9000,0,9000.0
38945,13,1,500,0,500.0
38945,14,3,450,10,1215.0
38946,43,1,1500,10,1350.0
38946,45,2,900,5,1710.0
38946,40,2,500,10,900.0
38947,18,1,400,15,340.0
38947,9,3,1150,0,3450.0
38948,34,1,9500,0,9500.0
38948,31,2,8000,0,16000.0
38948,26,1,280,15,238.0
38949,19,1,350,15,297.5
38950,41,2,2500,0,5000.0
38951,42,1,800,0,800.0
38952,31,1,8000,10,7200.0
38952,42,3,800,0,2400.0
38952,34,1,9500,0,9500.0
38953,33,2,10000,0,20000.0
38954,4,1,1000,0,1000.0
38954,39,1,1200,0,1200.0
38954,24,2,400,5,760.0
38954,35,1,11000,0,11000.0
38954,17,1,280,0,280.0
38955,13,2,500,0,1000.0
38956,15,1,800,15,680.0
38956,10,3,950,0,2850.0
38957,24,1,400,0,400.0
38957,13,3,500,5,1425.0
38958,36,1,800,0,800.0
38958,24,4,400,15,1360.0
38958,30,1,9500,0,9500.0
38959,44,1,650,0,650.0
38959,28,3,8500,0,25500.0
38959,23,1,320,5,304.0
38959,24,1,400,0,400.0
38959,29,1,9000,0,9000.0
38960,29,2,9000,0,18000.0
38961,15,1,800,0,800.0
38961,34,1,9500,0,9500.0
38962,10,1,950,0,950.0
38962,27,1,3500,10,3150.0
38963,35,3,11000,0,33000.0
38963,40,2,500,5,950.0
38964,21,3,380,0,1140.0
38964,43,3,1500,0,4500.0
38964,6,12,1100,0,13200.0
38965,30,6,9500,0,57000.0
38966,25,2,330,0,660.0
38966,7,1,900,5,855.0
38966,10,2,950,0,1900.0
38967,28,4,8500,5,32300.0
38967,12,2,600,5,1140.0
38967,1,2,800,0,1600.0
38968,21,1,380,0,380.0
38968,14,1,450,0,450.0
38969,2,1,950,0,950.0
38970,4,1,1000,0,1000.0
38971,11,2,750,0,1500.0
38972,12,3,600,10,1620.0
38972,7,3,900,0,2700.0
38972,21,1,380,0,380.0
38973,21,2,380,0,760.0
38973,28,1,8500,10,7650.0
38974,27,1,3500,0,3500.0
38974,35,2,11000,0,22000.0
38975,12,3,600,0,1800.0
38975,2,1,950,0,950.0
38976,19,1,350,0,350.0
38976,6,3,1100,0,3300.0
38976,16,1,350,0,350.0
38976,12,2,600,0,1200.0
38977,19,3,350,0,1050.0
38977,37,1,950,0,950.0
38978,40,1,500,0,500.0
38979,39,1,1200,0,1200.0
38979,14,1,450,5,427.5
38980,31,3,8000,0,24000.0
38980,38,1,600,15,510.0
38980,18,1,400,15,340.0
38981,19,2,350,0,700.0
38982,23,1,320,0,320.0
38982,41,1,2500,0,2500.0
38982,11,2,750,15,1275.0
38983,35,1,11000,10,9900.0
38984,3,1,1200,0,1200.0
38984,9,1,1150,5,1092.5
38985,1,3,800,0,2400.0
38985,40,1,500,0,500.0
38985,7,1,900,0,900.0
38986,26,6,280,0,1680.0
38987,25,1,330,0,330.0
38988,23,2,320,0,640.0
38989,37,2,950,0,1900.0
38990,10,1,950,0,950.0
38990,42,2,800,15,1360.0
38991,18,1,400,0,400.0
38991,34,2,9500,0,19000.0
38992,4,1,1000,0,1000.0
38993,19,4,350,0,1400.0
38993,3,1,1200,5,1140.0
38993,14,1,450,0,450.0
38993,16,3,350,5,997.5
38993,15,6,800,0,4800.0
38994,29,2,9000,0,18000.0
38994,42,1,800,0,800.0
38995,28,2,8500,5,16150.0
38995,4,1,1000,0,1000.0
38995,23,1,320,5,304.0
38996,8,3,1050,0,3150.0
38997,36,3,800,10,2160.0
38998,33,1,10000,0,10000.0
38998,35,3,11000,5,31350.0
38998,31,1,8000,0,8000.0
38999,6,1,1100,0,1100.0
38999,42,1,800,0,800.0
39000,12,1,600,0,600.0
39000,33,2,10000,0,20000.0
39001,14,2,450,0,900.0
39001,13,1,500,0,500.0
39002,19,1,350,0,350.0
39002,1,2,800,0,1600.0
39003,10,3,950,0,2850.0
39004,24,2,400,0,800.0
39004,17,1,280,0,280.0
39005,10,1,950,0,950.0
39005,34,3,9500,10,25650.0
39005,18,4,400,0,1600.0
39005,20,2,380,0,760.0
39006,1,3,800,0,2400.0
39006,10,3,950,0,2850.0
39007,38,2,600,0,1200.0
39008,43,1,1500,5,1425.0
39009,28,2,8500,0,17000.0
39009,37,6,950,0,5700.0
39010,20,3,380,0,1140.0
39010,41,12,2500,0,30000.0
39010,36,12,800,0,9600.0
39010,21,3,380,0,1140.0
39010,13,1,500,0,500.0
39011,19,2,350,10,630.0
39011,30,1,9500,0,9500.0
39012,33,1,10000,0,10000.0
39012,45,3,900,0,2700.0
39012,15,1,800,0,800.0
39012,2,2,950,0,1900.0
39013,10,6,950,0,5700.0
39014,8,1,1050,0,1050.0
39015,38,1,600,0,600.0
39015,1,1,800,15,680.0
39016,20,6,380,15,1938.0
39016,33,1,10000,0,10000.0
39016,13,6,500,0,3000.0
39017,44,3,650,15,1657.5
39018,6,2,1100,0,2200.0
39019,22,1,250,0,250.0
39020,34,2,9500,0,19000.0
39020,17,2,280,0,560.0
39020,23,12,320,0,3840.0
39021,38,1,600,0,600.0
39022,11,1,750,0,750.0
39023,18,2,400,0,800.0
39023,11,2,750,0,1500.0
39023,19,1,350,10,315.0
39023,39,1,1200,0,1200.0
39024,28,6,8500,0,51000.0
39024,33,1,10000,0,10000.0
39025,4,2,1000,0,2000.0
39025,1,1,800,5,760.0
39026,39,2,1200,0,2400.0
39026,2,2,950,5,1805.0
39027,9,2,1150,0,2300.0
39027,24,3,400,0,1200.0
39028,5,4,850,0,3400.0
39028,22,2,250,0,500.0
39028,38,1,600,0,600.0
39029,5,3,850,0,2550.0
39029,7,12,900,0,10800.0
39030,29,1,9000,0,9000.0
39030,27,1,3500,0,3500.0
39030,34,2,9500,0,19000.0
39030,11,3,750,0,2250.0
39031,19,2,350,0,700.0
39032,18,3,400,0,1200.0
39032,34,3,9500,0,28500.0
39032,22,1,250,0,250.0
39033,33,4,10000,0,40000.0
39033,9,1,1150,15,977.5
39033,45,2,900,0,1800.0
39034,12,4,600,5,2280.0
39034,44,3,650,0,1950.0
39035,13,6,500,0,3000.0
39035,33,1,10000,0,10000.0
39035,42,6,800,10,4320.0
39036,22,1,250,0,250.0
39037,24,1,400,5,380.0
39037,15,1,800,0,800.0
39037,16,3,350,10,945.0
39038,1,1,800,0,800.0
39039,42,2,800,0,1600.0
39039,6,1,1100,0,1100.0
39040,1,1,800,5,760.0
39041,11,1,750,0,750.0
39041,21,1,380,0,380.0
39042,18,1,400,0,400.0
39042,10,2,950,15,1615.0
39043,37,2,950,0,1900.0
39044,10,1,950,5,902.5
39045,24,2,400,5,760.0
39045,16,2,350,0,700.0
39045,41,1,2500,0,2500.0
39046,33,1,10000,0,10000.0
39047,1,3,800,0,2400.0
39047,35,1,11000,0,11000.0
39048,31,2,8000,5,15200.0
39048,26,1,280,0,280.0
39048,35,1,11000,0,11000.0
39049,19,1,350,0,350.0
39050,10,3,950,0,2850.0
39051,30,1,9500,5,9025.0
39051,15,1,800,0,800.0
39051,9,1,1150,0,1150.0
39051,4,3,1000,10,2700.0
39052,16,2,350,0,700.0
39052,24,4,400,0,1600.0
39052,12,3,600,10,1620.0
39053,4,4,1000,0,4000.0
39054,30,2,9500,15,16150.0
39055,7,3,900,0,2700.0
39056,39,3,1200,0,3600.0
39056,1,2,800,0,1600.0
39056,8,1,1050,10,945.0
39057,4,2,1000,5,1900.0
39057,9,2,1150,0,2300.0
39058,3,2,1200,0,2400.0
39058,14,2,450,0,900.0
39059,29,2,9000,0,18000.0
39059,45,3,900,5,2565.0
39060,25,1,330,5,313.5
39060,21,2,380,5,722.0
39060,20,1,380,15,323.0
39061,32,2,7500,0,15000.0
39061,30,12,9500,0,114000.0
39062,37,2,950,0,1900.0
39062,29,1,9000,0,9000.0
39063,45,12,900,5,10260.0
39063,18,3,400,0,1200.0
39063,36,2,800,0,1600.0
39064,13,1,500,0,500.0
39064,22,4,250,0,1000.0
39064,25,3,330,0,990.0
39064,40,3,500,0,1500.0
39064,41,1,2500,0,2500.0
39065,2,3,950,10,2565.0
39065,10,2,950,0,1900.0
39066,32,1,7500,0,7500.0
39066,28,1,8500,0,8500.0
39067,10,1,950,0,950.0
39067,23,1,320,0,320.0
39067,4,2,1000,0,2000.0
39068,38,2,600,5,1140.0
39068,39,2,1200,0,2400.0
39069,1,2,800,0,1600.0
39069,36,1,800,0,800.0
39069,39,3,1200,0,3600.0
39069,8,2,1050,0,2100.0
39070,13,1,500,0,500.0
39071,19,1,350,0,350.0
39072,32,3,7500,15,19125.0
39072,5,2,850,5,1615.0
39072,17,1,280,0,280.0
39073,24,1,400,0,400.0
39073,5,1,850,0,850.0
39073,4,1,1000,0,1000.0
39074,11,1,750,5,712.5
39074,12,1,600,0,600.0
39074,5,1,850,10,765.0
39075,5,3,850,15,2167.5
39075,41,1,2500,10,2250.0
39076,39,4,1200,0,4800.0
39076,14,4,450,0,1800.0
39077,41,4,2500,0,10000.0
39077,26,1,280,5,266.0
39077,10,1,950,15,807.5
39077,37,1,950,0,950.0
39078,7,1,900,0,900.0
39078,5,1,850,0,850.0
39079,39,2,1200,0,2400.0
39080,3,2,1200,15,2040.0
39081,19,1,350,0,350.0
39081,16,1,350,0,350.0
39082,45,1,900,10,810.0
39082,23,1,320,0,320.0
39082,8,2,1050,15,1785.0
39082,7,3,900,0,2700.0
39083,43,3,1500,15,3825.0
39084,44,1,650,0,650.0
39085,21,1,380,0,380.0
39085,16,3,350,0,1050.0
39086,16,2,350,0,700.0
39086,10,1,950,0,950.0
39086,36,3,800,0,2400.0
39086,5,2,850,15,1445.0
39087,39,2,1200,0,2400.0
39087,12,1,600,0,600.0
39088,1,1,800,0,800.0
39089,33,1,10000,0,10000.0
39089,41,2,2500,0,5000.0
39089,4,4,1000,0,4000.0
39090,24,3,400,0,1200.0
39090,42,3,800,0,2400.0
39091,23,1,320,0,320.0
39091,24,2,400,5,760.0
39091,30,2,9500,0,19000.0
39092,30,2,9500,10,17100.0
39093,5,3,850,0,2550.0
39093,28,1,8500,0,8500.0
39093,4,1,1000,15,850.0
39094,42,3,800,0,2400.0
39095,45,2,900,5,1710.0
39095,14,3,450,0,1350.0
39096,27,1,3500,0,3500.0
39096,36,2,800,0,1600.0
39096,11,1,750,0,750.0
39096,41,1,2500,0,2500.0
39097,19,1,350,10,315.0
39098,23,1,320,0,320.0
39098,30,6,9500,0,57000.0
39099,16,2,350,0,700.0
39099,8,1,1050,0,1050.0
39100,12,3,600,0,1800.0
39100,30,1,9500,0,9500.0
39100,19,1,350,0,350.0
39100,33,1,10000,0,10000.0
39101,19,1,350,0,350.0
39101,32,1,7500,10,6750.0
39102,29,1,9000,0,9000.0
39102,16,1,350,5,332.5
39102,21,1,380,0,380.0
39103,29,1,9000,10,8100.0
39103,14,1,450,0,450.0
39103,21,2,380,0,760.0
39103,2,2,950,0,1900.0
39103,26,1,280,0,280.0
39104,22,2,250,0,500.0
39104,7,1,900,0,900.0
39104,31,1,8000,0,8000.0
39104,16,2,350,15,595.0
39104,27,1,3500,0,3500.0
39105,32,2,7500,0,15000.0
39106,31,2,8000,5,15200.0
39106,28,1,8500,0,8500.0
39107,35,12,11000,5,125400.0
39107,39,1,1200,0,1200.0
39108,33,1,10000,5,9500.0
39109,20,1,380,0,380.0
39109,21,3,380,0,1140.0
39110,15,2,800,0,1600.0
39110,2,4,950,0,3800.0
39111,27,1,3500,0,3500.0
39112,42,4,800,0,3200.0
39112,43,1,1500,0,1500.0
39112,21,6,380,0,2280.0
39113,27,6,3500,0,21000.0
39114,25,1,330,0,330.0
39114,44,3,650,10,1755.0
39114,45,1,900,0,900.0
39115,35,3,11000,0,33000.0
39116,43,2,1500,0,3000.0
39117,8,2,1050,0,2100.0
39117,17,1,280,0,280.0
39118,42,1,800,0,800.0
39119,26,1,280,0,280.0
39119,40,2,500,0,1000.0
39120,1,2,800,0,1600.0
39121,36,1,800,0,800.0
39121,15,2,800,0,1600.0
39122,11,2,750,15,1275.0
39123,38,1,600,15,510.0
39123,34,3,9500,15,24225.0
39124,30,1,9500,0,9500.0
39124,13,1,500,0,500.0
39125,18,2,400,5,760.0
39125,33,1,10000,0,10000.0
39125,36,3,800,0,2400.0
39126,21,1,380,0,380.0
39127,12,2,600,0,1200.0
39127,14,1,450,5,427.5
39128,44,1,650,0,650.0
39128,11,2,750,0,1500.0
39128,29,1,9000,15,7650.0
39128,18,2,400,0,800.0
39128,35,1,11000,0,11000.0
39129,36,1,800,0,800.0
39130,9,3,1150,0,3450.0
39130,30,6,9500,0,57000.0
39131,39,2,1200,0,2400.0
39131,28,1,8500,0,8500.0
39132,29,2,9000,0,18000.0
39132,28,1,8500,0,8500.0
39132,40,2,500,0,1000.0
39133,11,1,750,0,750.0
39133,3,3,1200,15,3060.0
39134,13,1,500,0,500.0
39134,19,1,350,0,350.0
39135,40,2,500,0,1000.0
39135,19,3,350,0,1050.0
39135,4,1,1000,0,1000.0
39135,25,1,330,0,330.0
39136,17,1,280,0,280.0
39136,35,1,11000,0,11000.0
39137,22,6,250,0,1500.0
39138,22,1,250,0,250.0
39138,6,2,1100,10,1980.0
39138,15,1,800,0,800.0
39139,14,2,450,0,900.0
39139,33,2,10000,0,20000.0
39139,12,12,600,0,7200.0
39140,14,1,450,0,450.0
39141,6,4,1100,0,4400.0
39142,1,1,800,5,760.0
39142,19,1,350,0,350.0
39143,12,1,600,0,600.0
39143,15,3,800,0,2400.0
39143,18,3,400,0,1200.0
39144,7,2,900,0,1800.0
39145,19,2,350,0,700.0
39145,31,1,8000,0,8000.0
39146,10,2,950,5,1805.0
39146,21,1,380,10,342.0
39147,12,2,600,0,1200.0
39147,22,2,250,0,500.0
39147,11,2,750,0,1500.0
39148,31,6,8000,0,48000.0
39148,28,2,8500,0,17000.0
39148,42,2,800,15,1360.0
39149,33,1,10000,0,10000.0
39149,15,1,800,0,800.0
39149,24,2,400,0,800.0
39150,31,3,8000,15,20400.0
39150,25,1,330,0,330.0
39150,3,1,1200,0,1200.0
39150,45,1,900,0,900.0
39151,44,1,650,10,585.0
39151,32,1,7500,10,6750.0
39152,26,1,280,5,266.0
39153,26,1,280,0,280.0
39154,37,1,950,0,950.0
39154,33,1,10000,0,10000.0
39154,30,12,9500,0,114000.0
39155,2,1,950,0,950.0
39155,14,1,450,0,450.0
39156,4,2,1000,0,2000.0
39156,26,2,280,0,560.0
39157,1,1,800,10,720.0
39158,24,3,400,0,1200.0
39158,18,2,400,0,800.0
39158,35,1,11000,0,11000.0
39159,9,2,1150,0,2300.0
39159,27,2,3500,0,7000.0
39159,24,1,400,0,400.0
39160,25,1,330,0,330.0
39160,42,1,800,0,800.0
39161,12,1,600,10,540.0
39162,41,2,2500,0,5000.0
39162,30,1,9500,0,9500.0
39163,32,1,7500,0,7500.0
39163,16,1,350,0,350.0
39163,44,1,650,15,552.5
39164,36,2,800,0,1600.0
39164,9,2,1150,0,2300.0
39165,43,1,1500,0,1500.0
39166,27,1,3500,0,3500.0
39167,40,1,500,0,500.0
39168,36,4,800,0,3200.0
39169,7,1,900,0,900.0
39169,21,6,380,0,2280.0
39169,10,1,950,10,855.0
39170,36,1,800,0,800.0
39171,19,1,350,0,350.0
39171,13,1,500,0,500.0
39172,21,2,380,0,760.0
39172,4,2,1000,0,2000.0
39172,15,1,800,0,800.0
39173,12,1,600,10,540.0
39173,3,6,1200,0,7200.0
39173,24,2,400,0,800.0
39173,33,3,10000,0,30000.0
39174,24,3,400,0,1200.0
39174,42,2,800,0,1600.0
39174,32,1,7500,0,7500.0
39175,23,2,320,0,640.0
39176,27,2,3500,0,7000.0
39177,38,3,600,15,1530.0
39178,38,4,600,0,2400.0
39178,5,4,850,0,3400.0
39178,4,3,1000,5,2850.0
39179,32,1,7500,0,7500.0
39179,16,1,350,0,350.0
39180,17,1,280,0,280.0
39181,42,2,800,0,1600.0
39182,35,3,11000,5,31350.0
39182,39,1,1200,0,1200.0
39182,45,1,900,15,765.0
39183,3,4,1200,5,4560.0
39183,27,4,3500,10,12600.0
39183,19,1,350,15,297.5
39183,20,1,380,0,380.0
39184,22,1,250,0,250.0
39184,15,2,800,0,1600.0
39185,4,1,1000,0,1000.0
39186,11,3,750,15,1912.5
39186,42,6,800,15,4080.0
39187,4,2,1000,5,1900.0
39187,18,12,400,0,4800.0
39187,7,2,900,0,1800.0
39187,10,4,950,0,3800.0
39188,27,1,3500,0,3500.0
39188,14,2,450,0,900.0
39189,11,1,750,0,750.0
39189,21,1,380,0,380.0
39189,5,3,850,0,2550.0
39190,26,2,280,0,560.0
39191,41,1,2500,0,2500.0
39191,35,2,11000,0,22000.0
39192,38,2,600,10,1080.0
39192,35,3,11000,0,33000.0
39193,23,1,320,0,320.0
39194,36,3,800,0,2400.0
39194,20,2,380,15,646.0
39195,39,3,1200,0,3600.0
39195,13,2,500,5,950.0
39195,23,2,320,0,640.0
39196,26,2,280,5,532.0
39197,7,6,900,5,5130.0
39198,30,1,9500,0,9500.0
39198,19,12,350,15,3570.0
39198,37,1,950,5,902.5
39199,17,6,280,5,1596.0
39200,31,2,8000,10,14400.0
39200,27,1,3500,5,3325.0
39201,18,6,400,0,2400.0
39202,42,1,800,5,760.0
39202,20,2,380,0,760.0
39202,11,2,750,0,1500.0
39202,26,2,280,15,476.0
39203,22,2,250,10,450.0
39204,22,2,250,0,500.0
39204,21,1,380,0,380.0
39205,23,1,320,0,320.0
39206,40,1,500,0,500.0
39206,23,1,320,15,272.0
39206,4,3,1000,0,3000.0
39206,10,1,950,0,950.0
39207,20,1,380,0,380.0
39207,13,1,500,0,500.0
39207,21,1,380,0,380.0
39208,4,1,1000,15,850.0
39208,40,6,500,0,3000.0
39209,38,4,600,5,2280.0
39209,14,1,450,0,450.0
39210,31,1,8000,0,8000.0
39210,16,1,350,0,350.0
39210,33,1,10000,0,10000.0
39211,35,2,11000,0,22000.0
39212,1,6,800,0,4800.0
39213,15,1,800,0,800.0
39213,44,3,650,0,1950.0
39214,40,1,500,0,500.0
39214,38,1,600,10,540.0
39214,11,12,750,0,9000.0
39215,38,2,600,0,1200.0
39216,36,1,800,0,800.0
39216,43,4,1500,0,6000.0
39216,21,4,380,0,1520.0
39217,25,2,330,0,660.0
39217,20,1,380,0,380.0
39218,5,1,850,0,850.0
39218,7,1,900,0,900.0
39218,40,12,500,0,6000.0
39219,27,1,3500,0,3500.0
39219,42,1,800,10,720.0
39219,35,3,11000,0,33000.0
39220,38,4,600,0,2400.0
39220,19,1,350,0,350.0
39220,1,1,800,0,800.0
39220,41,1,2500,0,2500.0
39221,34,1,9500,0,9500.0
39221,27,1,3500,10,3150.0
39221,14,12,450,0,5400.0
39222,39,1,1200,0,1200.0
39223,37,12,950,0,11400.0
39223,22,6,250,15,1275.0
39224,26,1,280,0,280.0
39225,45,2,900,0,1800.0
39225,28,4,8500,0,34000.0
39225,41,2,2500,10,4500.0
39226,24,3,400,0,1200.0
39226,27,6,3500,0,21000.0
39226,41,2,2500,0,5000.0
39227,33,3,10000,0,30000.0
39227,32,2,7500,0,15000.0
39227,35,2,11000,0,22000.0
39228,8,1,1050,0,1050.0
39228,4,1,1000,0,1000.0
39228,25,2,330,5,627.0
39229,40,1,500,0,500.0
39230,16,3,350,0,1050.0
39230,19,4,350,0,1400.0
39231,15,3,800,0,2400.0
39231,45,2,900,0,1800.0
39231,13,2,500,0,1000.0
39232,13,1,500,0,500.0
39233,23,1,320,0,320.0
39234,20,1,380,0,380.0
39234,14,2,450,0,900.0
39235,26,4,280,0,1120.0
39235,12,3,600,0,1800.0
39236,6,1,1100,0,1100.0
39237,23,2,320,15,544.0
39238,22,1,250,0,250.0
39239,10,1,950,0,950.0
39240,10,1,950,0,950.0
39241,10,1,950,0,950.0
39241,42,1,800,0,800.0
39242,26,3,280,0,840.0
39243,8,1,1050,10,945.0
39244,4,1,1000,0,1000.0
39245,9,2,1150,0,2300.0
39245,12,1,600,0,600.0
39245,10,2,950,0,1900.0
39245,14,1,450,15,382.5
39246,17,1,280,0,280.0
39246,34,1,9500,15,8075.0
39246,38,1,600,0,600.0
39247,28,12,8500,0,102000.0
39248,25,1,330,0,330.0
39248,44,1,650,0,650.0
39248,21,3,380,0,1140.0
39248,19,2,350,0,700.0
39249,14,3,450,0,1350.0
39250,7,1,900,0,900.0
39251,23,2,320,15,544.0
39252,16,2,350,0,700.0
39252,34,1,9500,0,9500.0
